Country,Station_id,Station_name,Station_lat,Station_lon,Station_source,Outlet_lat,Outlet_lon,Outlet_source,Mapped_lat,Mapped_lon,Manual_lat,Manual_lon,Manual_outlet_location,Basin_area_km2,Ref_area_1_src,Ref_area_1_km2,Ref_area_2_src,Ref_area_2_km2,Ref_shape,Ref_shape_source,Ref_shape_area_km2,Ref_and_new_shape_fractional_overlap,Manual_delineation_notes,Delineation_confidence,Delineation_notes,iv_flow_obs_availability_start,iv_flow_obs_availability_end,flow_obs_missing_hourly,dv_flow_obs_availability_start,dv_flow_obs_availability_end,flow_obs_missing_daily,dv_flow_obs_timezone,is_headwater,sub_basins,subset_category
CAN,05EA005,STURGEON RIVER NEAR VILLENEUVE,53.65535,-113.7625,WSC 20222 data set,53.65546847,-113.7624359,WSC 20222 data set,53.65526628,-113.7622337,-999.0,-999.0,,1946.987336,HYDAT gross drainage area,1890.0,HYDAT effective drainage area,1550.0,yes,WSC 2022 data set,1924.69,0.95685388,,high,"CAN_05EA005 shares part of its upstream area with gauges CAN_05EA001, CAN_05EA002, CAN_05EA010.",2010-12-31 18:00:00,2023-01-02 23:00:00,22,1968-03-01 00:00:00,2021-12-31 00:00:00,129,MST,0,46,macro-scale
CAN,05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE,53.59139,-114.8597,WSC 20222 data set,53.59111702,-114.8597062,WSC 20222 data set,53.59166667,-114.8597062,-999.0,-999.0,,125.1597615,HYDAT gross drainage area,121.0,HYDAT effective drainage area,121.0,yes,WSC 2022 data set,121.438,0.921678253,,high,"CAN_05EA010 shares part of its upstream area with gauges CAN_05EA001, CAN_05EA002, CAN_05EA005.",2011-03-01 00:00:00,2022-10-31 23:00:00,31722,1981-06-01 00:00:00,2021-11-30 00:00:00,706,MST,0,3,meso-scale
CAN,05EC005,REDWATER RIVER NEAR THE MOUTH,53.8966,-112.996,WSC 20222 data set,53.89657752,-112.9961155,WSC 20222 data set,53.89676316,-112.9959298,-999.0,-999.0,,1642.022552,HYDAT gross drainage area,1600.0,HYDAT effective drainage area,1170.0,yes,WSC 2022 data set,1598.01,0.943498588,,high,,2011-03-01 01:00:00,2022-11-04 23:00:00,30747,1978-06-01 00:00:00,2021-11-30 00:00:00,641,MST,0,37,macro-scale
CAN,05ED002,ATIMOSWE CREEK NEAR ELK POINT,53.8888,-110.9211,WSC 20222 data set,53.88873997,-110.9212796,WSC 20222 data set,53.88833333,-110.9212796,-999.0,-999.0,,364.8092877,HYDAT gross drainage area,368.0,HYDAT effective drainage area,312.0,yes,WSC 2022 data set,412.752,0.854308408,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-03-01 01:00:00,2022-10-31 23:00:00,31425,1975-06-01 00:00:00,2021-10-31 00:00:00,589,MST,0,5,meso-scale
CAN,05EE005,STRETTON CREEK NEAR MARWAYNE,53.44246,-110.3257,WSC 20222 data set,53.4425474,-110.3254005,WSC 20222 data set,53.4425,-110.3254005,-999.0,-999.0,,65.8022363,HYDAT gross drainage area,74.0,HYDAT effective drainage area,56.29999924,yes,WSC 2022 data set,72.4482,0.851598078,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-03-01 00:00:00,2022-10-31 23:00:00,29989,1978-07-01 00:00:00,2021-10-31 00:00:00,479,MST,1,1,headwater
CAN,05EE006,VERMILION RIVER TRIBUTARY NEAR BRUCE,53.29409,-112.0499,WSC 20222 data set,53.29423155,-112.0504417,WSC 20222 data set,53.305,-112.0608333,53.29409,-112.0499,yes,0.463788975,HYDAT gross drainage area,46.40000153,HYDAT effective drainage area,19.89999962,yes,WSC 2022 data set,38.8278,0.009168875,gauge is subbasin along MERIT main river stem,low,"Very flat region, MERIT DEM divides the reference shape into multiple subbasins with oulets in different directions; CAN_05EE006 shares part of its upstream area with gauge CAN_05EE009.",2011-03-01 01:00:00,2022-10-31 23:00:00,31363,1978-07-01 00:00:00,2021-11-30 00:00:00,728,MST,1,1,headwater
CAN,05EE009,VERMILION RIVER AT VEGREVILLE,53.49118,-112.0398,WSC 20222 data set,53.49108221,-112.0396935,WSC 20222 data set,53.4908045,-112.0399712,-999.0,-999.0,,1063.260378,HYDAT gross drainage area,1620.0,HYDAT effective drainage area,367.0,yes,WSC 2022 data set,1600.4,0.593196927,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes; CAN_05EE009 shares part of its upstream area with gauge CAN_05EE006.",2011-03-01 01:00:00,2022-10-26 03:00:00,29937,1987-03-01 00:00:00,2021-10-31 00:00:00,561,MST,0,28,macro-scale
CAN,05FA001,BATTLE RIVER NEAR PONOKA,52.66325,-113.5814,WSC 20222 data set,52.66332486,-113.5812446,WSC 20222 data set,52.66312346,-113.5810432,-999.0,-999.0,,1829.825714,HYDAT gross drainage area,1820.0,HYDAT effective drainage area,1550.0,yes,WSC 2022 data set,1818.43,0.971183743,,high,,2010-12-31 18:00:00,2023-01-01 06:00:00,54,1966-06-01 00:00:00,2021-12-31 00:00:00,109,MST,0,21,macro-scale
CAN,05FA012,PIPESTONE CREEK NEAR WETASKIWIN,53.0368,-113.3231,WSC 20222 data set,53.03705086,-113.3231681,WSC 20222 data set,53.03719279,-113.3230261,-999.0,-999.0,,1013.590383,HYDAT gross drainage area,1030.0,HYDAT effective drainage area,733.0,yes,WSC 2022 data set,1035.76,0.959012536,,high,CAN_05FA012 shares part of its upstream area with gauge CAN_05FA014.,2011-03-01 00:00:00,2022-10-31 23:00:00,31170,1972-03-01 00:00:00,2021-10-31 00:00:00,455,MST,0,16,macro-scale
CAN,05FA014,MASKWA CREEK NO. 1 ABOVE BEARHILLS LAKE,52.78509,-113.6291,WSC 20222 data set,52.78485819,-113.6295605,WSC 20222 data set,52.785,-113.6295605,-999.0,-999.0,,74.22881426,HYDAT gross drainage area,79.09999847,HYDAT effective drainage area,61.20000076,yes,WSC 2022 data set,82.8108,0.866595153,,medium,"Very flat region, difference with reference shape likely explained by DEM differences; CAN_05FA014 shares part of its upstream area with gauge CAN_05FA012.",2011-03-01 01:00:00,2022-11-03 16:00:00,35101,1972-07-01 00:00:00,2021-11-30 00:00:00,907,MST,1,1,headwater
CAN,05FA024,WEILLER CREEK NEAR WETASKIWIN,52.95916,-113.28,WSC 20222 data set,52.95908472,-113.279856,WSC 20222 data set,52.95916667,-113.279856,-999.0,-999.0,,236.2637035,HYDAT gross drainage area,236.0,HYDAT effective drainage area,90.09999847,yes,WSC 2022 data set,241.196,0.944801482,,high,,2011-03-01 01:00:00,2022-11-03 12:00:00,30969,1985-02-01 00:00:00,2020-11-30 00:00:00,501,MST,0,7,meso-scale
CAN,05FB002,IRON CREEK NEAR HARDISTY,52.708,-111.3104,WSC 20222 data set,52.708,-111.3104,WSC 20222 data set,52.70795,-111.31045,-999.0,-999.0,,3490.045037,HYDAT gross drainage area,3500.0,HYDAT effective drainage area,815.0,yes,WSC 2022 data set,3634.28,0.932468877,,high,,2011-03-01 00:00:00,2022-10-25 18:00:00,31472,1964-08-01 00:00:00,2021-11-30 00:00:00,866,MST,0,87,macro-scale
CAN,05FC002,BIGKNIFE CREEK NEAR GADSBY,52.51738,-112.356,WSC 20222 data set,52.51737339,-112.356002,WSC 20222 data set,52.515,-112.355,-999.0,-999.0,,271.4222388,HYDAT gross drainage area,281.0,HYDAT effective drainage area,194.0,yes,WSC 2022 data set,287.817,0.903633833,,high,,2011-02-28 17:00:00,2022-08-07 02:00:00,31461,1967-06-01 00:00:00,2021-11-30 00:00:00,806,MST,0,7,meso-scale
CAN,05FC004,PAINTEARTH CREEK NEAR HALKIRK,52.38555,-112.1381,WSC 20222 data set,52.38551389,-112.1381559,WSC 20222 data set,52.38600155,-112.1376682,-999.0,-999.0,,193.160898,HYDAT gross drainage area,191.0,HYDAT effective drainage area,171.0,yes,WSC 2022 data set,191.882,0.954943734,,high,,2011-03-01 00:00:00,2022-10-31 23:00:00,31896,1981-09-01 00:00:00,2021-11-30 00:00:00,607,MST,0,3,meso-scale
CAN,05FC007,YOUNG CREEK NEAR CASTOR,52.25919,-111.7301,WSC 20222 data set,52.25938476,-111.7298348,WSC 20222 data set,52.25938476,-111.73,-999.0,-999.0,,65.06897383,HYDAT gross drainage area,76.5,HYDAT effective drainage area,72.90000153,yes,WSC 2022 data set,77.4495,0.802601716,,low,Difference with reference shape likely explained by DEM not recognizing channel trajectory through a region of flat terrain,2011-03-01 00:00:00,2022-10-31 23:00:00,35998,1986-06-01 00:00:00,2021-11-30 00:00:00,413,MST,1,1,headwater
CAN,05FE002,BUFFALO CREEK AT HIGHWAY NO. 41,53.00723,-110.8673,WSC 20222 data set,53.00729264,-110.8675217,WSC 20222 data set,53.00740715,-110.8674072,-999.0,-999.0,,865.1587173,HYDAT gross drainage area,714.0,HYDAT effective drainage area,147.0,yes,WSC 2022 data set,961.513,0.866867114,,medium,"Very flat region, reference shape includes a subbasin that is identified as an endorheic basin in MERIT",2011-03-01 00:00:00,2022-10-31 23:00:00,31589,1972-03-01 00:00:00,2021-11-30 00:00:00,673,MST,0,19,meso-scale
CAN,05GA008,SOUNDING CREEK NEAR OYEN,51.56666,-110.4736,WSC 20222 data set,51.56657885,-110.4735233,WSC 20222 data set,51.56652779,-110.4734722,-999.0,-999.0,,3985.413621,HYDAT gross drainage area,2990.0,HYDAT effective drainage area,580.0,yes,WSC 2022 data set,2935.54,0.703069892,,medium,"Very flat region, MERIT DEM connects another subbasin to this outlet through a region of flat terrain; CAN_05GA008 shares part of its upstream area with gauge CAN_05GA012.",2011-03-01 00:00:00,2022-10-27 16:00:00,32481,1968-03-01 00:00:00,2021-10-31 00:00:00,996,MST,0,94,macro-scale
CAN,05GA010,KILLARNEY LAKE TRIBUTARY NEAR CHAUVIN,52.56523,-110.1484,WSC 20222 data set,52.56523674,-110.1478507,WSC 20222 data set,52.56577636,-110.1483903,-999.0,-999.0,,573.4178034,HYDAT gross drainage area,1010.0,HYDAT effective drainage area,120.0,yes,WSC 2022 data set,1016.34,0.551979492,,medium,"Very flat region, difference with reference shape due to DEM (mistakenly?) connecting rivers across a road and due to presence of lakes",2011-03-01 01:00:00,2022-10-31 23:00:00,31630,1982-06-01 00:00:00,2021-11-30 00:00:00,485,MST,0,13,meso-scale
CAN,05GA012,SOUNDING CREEK NEAR CHINOOK,51.54768,-110.9198,WSC 20222 data set,51.5475455,-110.9198103,WSC 20222 data set,51.54784454,-110.9195112,-999.0,-999.0,,3378.817512,HYDAT gross drainage area,2300.0,HYDAT effective drainage area,378.0,yes,WSC 2022 data set,2270.08,0.638326104,,medium,"Very flat region, MERIT DEM connects another subbasin to this outlet through a region of flat terrain; CAN_05GA012 shares part of its upstream area with gauge CAN_05GA008.",2011-03-01 00:00:00,2022-10-31 05:00:00,32289,1984-04-01 00:00:00,2021-10-31 00:00:00,578,MST,0,81,macro-scale
CAN,05HD036,SWIFT CURRENT CREEK BELOW ROCK CREEK,49.84444,-108.4794,WSC 20222 data set,49.84454609,-108.4791084,WSC 20222 data set,49.84454609,-108.4791667,-999.0,-999.0,,1435.653435,HYDAT gross drainage area,1430.0,HYDAT effective drainage area,1090.0,yes,WSC 2022 data set,1424.15,0.967912002,,high,,2011-01-01 01:00:00,2023-01-02 23:00:00,78,1955-03-01 00:00:00,2021-12-31 00:00:00,424,CST,0,27,macro-scale
CAN,05HG021,INVERNESS CREEK NEAR BRODERICK,51.50408,-106.8209,WSC 20222 data set,51.50362343,-106.8198324,WSC 20222 data set,51.54666667,-106.8608333,51.50408,-106.8209,yes,2.360972792,HYDAT gross drainage area,61.40000153,HYDAT effective drainage area,38.59999847,yes,WSC 2022 data set,2.8314,0.790403132,gauge is subbasin along MERIT main river stem,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-03-01 00:00:00,2023-01-01 04:00:00,27971,1980-03-01 00:00:00,2021-12-31 00:00:00,332,CST,1,1,headwater
CAN,05JA003,MCDONALD CREEK NEAR MCCORD,49.4378,-106.8358,WSC 20222 data set,49.43770404,-106.8358145,WSC 20222 data set,49.43761145,-106.8357219,-999.0,-999.0,,253.7888553,HYDAT gross drainage area,259.0,HYDAT effective drainage area,258.0,yes,WSC 2022 data set,255.519,0.977318651,,high,,2011-02-22 17:00:00,2023-01-02 23:00:00,26054,1965-04-01 00:00:00,2021-12-31 00:00:00,1009,CST,0,3,meso-scale
CAN,05JB004,NOTUKEU CREEK ABOVE ADMIRAL RESERVOIR,49.7091,-108.1266,WSC 20222 data set,49.70923306,-108.1271513,WSC 20222 data set,49.70937422,-108.1272924,-999.0,-999.0,,505.5330611,HYDAT gross drainage area,454.0,HYDAT effective drainage area,328.0,yes,WSC 2022 data set,459.692,0.8780132,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-02-27 12:00:00,2023-01-02 23:00:00,25701,1975-03-01 00:00:00,2021-12-31 00:00:00,855,CST,0,11,meso-scale
CAN,05JB007,MOSQUITO CREEK NEAR PAMBRUN,49.97714,-107.4366,WSC 20222 data set,49.97722656,-107.4366778,WSC 20222 data set,49.9775,-107.4366778,-999.0,-999.0,,138.6656674,HYDAT gross drainage area,125.0,HYDAT effective drainage area,87.30000305,yes,WSC 2022 data set,128.125,0.895480395,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-03-01 00:00:00,2023-01-02 00:00:00,25508,1978-03-01 00:00:00,2021-12-31 00:00:00,496,CST,0,3,meso-scale
CAN,05JC004,RUSHLAKE CREEK ABOVE HIGHFIELD RESERVOIR,50.25297,-107.4698,WSC 20222 data set,50.25314474,-107.4701518,WSC 20222 data set,50.25333333,-107.47,-999.0,-999.0,,296.9143791,HYDAT gross drainage area,325.0,HYDAT effective drainage area,249.0,yes,WSC 2022 data set,326.803,0.876600793,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-03-01 00:00:00,2023-01-02 23:00:00,25305,1965-04-01 00:00:00,2021-12-31 00:00:00,1015,CST,0,9,meso-scale
CAN,05JF011,COTTONWOOD CREEK NEAR LUMSDEN,50.59056,-104.9086,WSC 20222 data set,50.59037391,-104.9082598,WSC 20222 data set,50.59,-104.9082598,-999.0,-999.0,,611.5105555,HYDAT gross drainage area,615.0,HYDAT effective drainage area,224.0,yes,WSC 2022 data set,958.851,0.594673813,,medium,"Very flat region, MERIT DEM divides the reference shape into multiple subbasins with oulets in different directions",2011-03-03 13:00:00,2023-01-01 05:00:00,26933,1973-06-01 00:00:00,2021-12-31 00:00:00,376,CST,0,13,meso-scale
CAN,05JG013,RIDGE CREEK NEAR BRIDGEFORD,50.95133,-106.3295,WSC 20222 data set,50.95128479,-106.3297047,WSC 20222 data set,50.95132808,-106.3296614,-999.0,-999.0,,613.145934,HYDAT gross drainage area,460.0,HYDAT effective drainage area,188.0,yes,WSC 2022 data set,477.645,0.725672353,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes",2011-03-01 00:00:00,2023-01-02 23:00:00,26868,1970-02-01 00:00:00,2021-12-31 00:00:00,1058,CST,0,15,meso-scale
CAN,05JJ009,SALINE CREEK NEAR NOKOMIS,51.41611,-105.1031,WSC 20222 data set,51.41604833,-105.1028491,WSC 20222 data set,51.41833333,-105.1025,-999.0,-999.0,,1617.437501,HYDAT gross drainage area,950.0,HYDAT effective drainage area,74.09999847,yes,WSC 2022 data set,838.603,0.440820258,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes",2011-03-01 00:00:00,2022-11-30 03:00:00,25885,1972-03-01 00:00:00,2021-12-31 00:00:00,494,CST,0,29,macro-scale
CAN,05JM010,EKAPO CREEK NEAR MARIEVAL,50.53139,-102.7101,WSC 20222 data set,50.53000396,-102.7101242,WSC 20222 data set,50.52993987,-102.7100601,-999.0,-999.0,,1447.862762,HYDAT gross drainage area,1100.0,HYDAT effective drainage area,441.0,yes,WSC 2022 data set,1096.41,0.656387176,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes; also likely (?) explained by DEM misidentifying a channel as land",2011-03-01 02:00:00,2023-01-02 23:00:00,26278,1956-04-01 00:00:00,2021-12-31 00:00:00,853,CST,0,37,macro-scale
CAN,05KE010,WHITE GULL CREEK AT HIGHWAY NO. 106,53.86497,-104.6196,WSC 20222 data set,53.8646,-104.6201329,WSC 20222 data set,53.86486648,-104.6198665,-999.0,-999.0,,648.578322,HYDAT gross drainage area,629.0,HYDAT effective drainage area,629.0,yes,WSC 2022 data set,636.938,0.936405177,,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,181,1993-10-01 00:00:00,2020-12-31 00:00:00,19,CST,0,19,meso-scale
CAN,05LD001,OVERFLOWING RIVER AT OVERFLOWING RIVER,53.14294,-101.1025,WSC 20222 data set,53.14307025,-101.1029416,WSC 20222 data set,53.14342261,-101.1025893,-999.0,-999.0,,2311.586054,HYDAT gross drainage area,3350.0,HYDAT effective drainage area,,yes,WSC 2022 data set,3100.8,0.632435874,,low,"Very flat region, difference with reference shape likely (?) explained by DEM misidentifying a channel as land; CAN_05LD001 shares part of its upstream area with gauge CAN_05LH005.",2011-03-01 00:00:00,2022-10-31 23:00:00,31980,1954-04-01 00:00:00,2021-10-31 00:00:00,442,CST,0,53,macro-scale
CAN,05LE004,WOODY RIVER NEAR BOWSMAN,52.25969,-101.1416,WSC 20222 data set,52.25975573,-101.1425735,WSC 20222 data set,52.25984111,-101.1426589,-999.0,-999.0,,2101.703288,HYDAT gross drainage area,2110.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2139.33,0.967127689,,high,CAN_05LE004 shares part of its upstream area with gauge CAN_05LH005.,2011-03-01 10:00:00,2022-10-31 23:00:00,32281,1954-04-01 00:00:00,2021-10-31 00:00:00,245,CST,0,49,macro-scale
CAN,05LE005,ROARING RIVER NEAR MINITONAS,52.15089,-101.0602,WSC 20222 data set,52.15081139,-101.0604052,WSC 20222 data set,52.15083333,-101.0604052,-999.0,-999.0,,829.5410622,HYDAT gross drainage area,840.0,HYDAT effective drainage area,,yes,WSC 2022 data set,861.605,0.942594039,,high,CAN_05LE005 shares part of its upstream area with gauge CAN_05LH005.,2011-03-02 00:00:00,2022-10-31 23:00:00,35347,1959-04-01 00:00:00,2021-10-31 00:00:00,522,CST,0,19,meso-scale
CAN,05LE006,SWAN RIVER NEAR MINITONAS,52.196,-101.0608,WSC 20222 data set,52.19625318,-101.0611768,WSC 20222 data set,52.19670488,-101.0616285,-999.0,-999.0,,4230.631005,HYDAT gross drainage area,4230.0,HYDAT effective drainage area,,yes,WSC 2022 data set,4209.28,0.965368399,,high,"CAN_05LE006 shares part of its upstream area with gauges CAN_05LH005, CAN_05LE008, CAN_05LE011.",2011-03-01 00:00:00,2022-10-31 23:00:00,32462,1960-10-01 00:00:00,2021-10-31 00:00:00,178,CST,0,85,macro-scale
CAN,05LE010,BIRCH RIVER NEAR BIRCH RIVER,52.37006,-101.0866,WSC 20222 data set,52.37075085,-101.086912,WSC 20222 data set,52.37083333,-101.086912,-999.0,-999.0,,139.1307369,HYDAT gross drainage area,138.0,HYDAT effective drainage area,,yes,WSC 2022 data set,135.728,0.940433261,,high,CAN_05LE010 shares part of its upstream area with gauge CAN_05LH005.,2011-03-01 01:00:00,2022-10-31 23:00:00,34527,1973-03-01 00:00:00,2021-10-31 00:00:00,548,CST,0,5,meso-scale
CAN,05LG004,NORTH DUCK RIVER AT COWAN,52.03133,-100.65,WSC 20222 data set,52.03146759,-100.6494598,WSC 20222 data set,52.03166667,-100.6494598,-999.0,-999.0,,222.1042301,HYDAT gross drainage area,228.0,HYDAT effective drainage area,228.0,yes,WSC 2022 data set,229.413,0.941951003,,high,CAN_05LG004 shares part of its upstream area with gauge CAN_05LH005.,2011-03-01 01:00:00,2022-10-31 23:00:00,31881,1968-03-01 00:00:00,2021-10-31 00:00:00,147,CST,0,7,meso-scale
CAN,05LJ005,OCHRE RIVER AT OCHRE RIVER,51.05128,-99.78842,WSC 20222 data set,51.05126183,-99.78863223,WSC 20222 data set,51.0516137,-99.78828037,-999.0,-999.0,,342.4891454,HYDAT gross drainage area,348.0,HYDAT effective drainage area,,yes,WSC 2022 data set,359.878,0.925262243,,high,CAN_05LJ005 shares part of its upstream area with gauge CAN_05LH005.,2011-03-01 01:00:00,2023-01-02 23:00:00,31963,1950-04-01 00:00:00,2021-10-31 00:00:00,171,CST,0,7,meso-scale
CAN,05LJ007,TURTLE RIVER NEAR LAURIER,50.94881,-99.52675,WSC 20222 data set,50.94839481,-99.52704045,WSC 20222 data set,50.94855097,-99.5268843,-999.0,-999.0,,950.6488831,HYDAT gross drainage area,955.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1027.92,0.901686498,,high,"CAN_05LJ007 shares part of its upstream area with gauges CAN_05LH005, CAN_05LJ027.",2011-03-01 01:00:00,2022-10-31 22:00:00,32150,1950-03-01 00:00:00,2021-11-30 00:00:00,381,CST,0,24,meso-scale
CAN,05LJ027,MCKINNON CREEK NEAR MCCREARY,50.8015,-99.48533,WSC 20222 data set,50.80155568,-99.48493224,WSC 20222 data set,50.80166667,-99.48493224,-999.0,-999.0,,64.83543019,HYDAT gross drainage area,70.0,HYDAT effective drainage area,,yes,WSC 2022 data set,80.3808,0.765845315,,medium,"Very flat region, difference with reference shape likely explained by DEM differences; CAN_05LJ027 shares part of its upstream area with gauges CAN_05LH005, CAN_05LJ007.",2011-03-01 01:00:00,2022-10-31 23:00:00,31670,1959-03-01 00:00:00,2021-11-30 00:00:00,333,CST,1,1,headwater
CAN,05LJ045,WILSON RIVER NEAR ASHVILLE,51.15614,-100.3325,WSC 20222 data set,51.15596469,-100.3321715,WSC 20222 data set,51.15596469,-100.3325,-999.0,-999.0,,672.5553101,HYDAT gross drainage area,662.0,HYDAT effective drainage area,,yes,WSC 2022 data set,667.879,0.951941684,,high,CAN_05LJ045 shares part of its upstream area with gauge CAN_05LH005.,2011-03-01 11:00:00,2022-10-31 22:00:00,32763,1979-03-01 00:00:00,2021-10-31 00:00:00,86,CST,0,21,meso-scale
CAN,05LL014,PINE CREEK NEAR MELBOURNE,49.90092,-99.21439,WSC 20222 data set,49.90090751,-99.21435771,WSC 20222 data set,49.90090751,-99.21416667,-999.0,-999.0,,201.0338939,HYDAT gross drainage area,225.0,HYDAT effective drainage area,,yes,WSC 2022 data set,190.594,0.806298639,,medium,"Very flat region, difference with reference shape likely explained by DEM differences",2011-01-01 00:00:00,2023-01-02 23:00:00,119,1965-03-01 00:00:00,2020-12-31 00:00:00,159,CST,0,5,meso-scale
CAN,05LL015,BIG GRASS RIVER NEAR GLENELLA,50.50569,-98.97028,WSC 20222 data set,50.50584896,-98.97079622,WSC 20222 data set,50.50582259,-98.97082259,-999.0,-999.0,,1026.404675,HYDAT gross drainage area,1070.0,HYDAT effective drainage area,,yes,WSC 2022 data set,882.206,0.831532644,,medium,"Very flat region, difference with reference shape likely explained by DEM differences; CAN_05LL015 shares part of its upstream area with gauge CAN_05LL027.",2011-03-01 01:00:00,2022-10-31 23:00:00,31490,1965-03-01 00:00:00,2021-10-31 00:00:00,140,CST,0,32,macro-scale
CAN,05LL027,PELICAN CREEK SOUTH TRIBUTARY NEAR BIRNIE,50.47693,-99.47728,WSC 20222 data set,50.47741096,-99.47755257,WSC 20222 data set,50.50333333,-99.45333333,50.47663,-99.47752,yes,10.44388141,HYDAT gross drainage area,9.199999809,HYDAT effective drainage area,,yes,WSC 2022 data set,9.8271,0.895837169,gauge is subbasin of MERIT headwater basin,medium,"Very flat region, difference with reference shape likely explained by DEM differences; CAN_05LL027 shares part of its upstream area with gauge CAN_05LL015.",2011-03-01 01:00:00,2022-11-01 04:00:00,39998,1974-03-01 00:00:00,2021-10-31 00:00:00,320,CST,1,1,headwater
CAN,05MA020,QUILL CREEK NEAR QUILL LAKE,52.01367,-104.2504,WSC 20222 data set,52.01353139,-104.2510954,WSC 20222 data set,52.01166667,-104.2566667,-999.0,-999.0,,239.9197804,HYDAT gross drainage area,273.0,HYDAT effective drainage area,89.59999847,yes,WSC 2022 data set,248.651,0.835640899,,medium,"Very flat region, difference with reference shape likely explained by DEM differences due to presence of lakes/potholes",2011-03-01 00:00:00,2022-12-19 08:00:00,33750,1963-03-01 00:00:00,2021-12-31 00:00:00,610,CST,0,3,meso-scale
